el	O	DET
espíritu	O	NOUN
de	O	ADP
mi	O	DET
padre	O	NOUN
vive	B-METAPHOR	VERB
y	O	CCONJ
os	O	PRON
lo	O	PRON
agradezco	O	ADJ
'	O	PUNCT
,	O	PUNCT
dijo	O	VERB
Caroline	O	PROPN
Kennedy	O	PROPN
en	O	ADP
su	O	DET
primera	O	ADJ
aparición	O	NOUN
en	O	ADP
una	O	DET
convención	O	NOUN
demócrata	O	ADJ
en	O	ADP
apoyo	O	NOUN
del	O	_
candidato	O	NOUN
del	O	_
partido	O	NOUN
al	O	_
que	O	SCONJ
tradicionalmente	O	ADV
pertenece	O	VERB
su	O	DET
familia	O	NOUN
.	O	PUNCT
El	O	DET
apoyo	O	NOUN
de	O	ADP
los	O	DET
Kennedy	O	PROPN
a	O	ADP
Gore	O	PROPN
fue	O	AUX
esta	O	DET
noche	O	NOUN
total	O	ADJ
,	O	PUNCT
ya	O	ADV
que	O	SCONJ
en	O	ADP
la	O	DET
convención	O	NOUN
demócrata	O	ADJ
aparecieron	O	VERB
otros	O	PRON
tres	O	NUM
miembros	O	NOUN
del	O	_
clan	O	NOUN
,	O	PUNCT
entre	O	ADP
ellos	O	PRON
su	O	DET
patriarca	O	ADJ
,	O	PUNCT
el	O	DET
senador	O	NOUN
Edward	O	PROPN
Kennedy	O	PROPN
,	O	PUNCT
hermano	O	NOUN
de	O	ADP
John	O	PROPN
y	O	CCONJ
de	O	ADP
Robert	O	PROPN
Kennedy	O	PROPN
,	O	PUNCT
también	O	ADV
asesinado	O	ADJ
.	O	PUNCT
Speight	O	PROPN
aún	O	ADV
no	O	ADV
ha	O	AUX
logrado	O	ADJ
consolidar	O	VERB
su	O	DET
intentona	O	NOUN
,	O	PUNCT
aunque	O	SCONJ
sí	O	INTJ
la	O	DET
disolución	O	NOUN
del	O	_
gobierno	O	NOUN
de	O	ADP
Chaudhry	O	PROPN
,	O	PUNCT
y	O	CCONJ
negocia	O	NOUN
con	O	ADP
un	O	DET
régimen	O	NOUN
militar	O	ADJ
,	O	PUNCT
impuesto	O	NOUN
en	O	ADP
el	O	DET
país	O	NOUN
el	O	DET
lunes	O	NOUN
pasado	O	ADJ
,	O	PUNCT
una	O	DET
salida	B-METAPHOR	NOUN
a	O	ADP
la	O	DET
crisis	O	NOUN
política	O	NOUN
que	O	SCONJ
originó	O	VERB
el	O	DET
19	O	NUM
de	O	ADP
mayo	O	NOUN
,	O	PUNCT
cuando	O	SCONJ
entró	O	VERB
con	O	ADP
seis	O	NUM
hombres	O	NOUN
armados	O	ADJ
en	O	ADP
el	O	DET
Parlamento	O	PROPN
.	O	PUNCT
La	O	DET
gobernabilidad	O	NOUN
requiere	O	VERB
,	O	PUNCT
según	O	ADP
la	O	DET
Declaración	O	NOUN
,	O	PUNCT
transformaciones	O	NOUN
sociales	O	ADJ
,	O	PUNCT
económicas	O	ADJ
y	O	CCONJ
culturales	O	ADJ
profundas	O	ADJ
que	O	SCONJ
conduzcan	B-METAPHOR	VERB
a	O	ADP
disminuir	O	VERB
las	O	DET
desigualdades	O	NOUN
y	O	CCONJ
la	O	DET
exclusión	O	NOUN
social	O	ADJ
,	O	PUNCT
y	O	CCONJ
a	O	ADP
superar	O	VERB
la	O	DET
pobreza	O	NOUN
,	O	PUNCT
la	O	DET
corrupción	O	NOUN
,	O	PUNCT
el	O	DET
terrorismo	O	NOUN
,	O	PUNCT
el	O	DET
narcotráfico	O	NOUN
,	O	PUNCT
el	O	DET
lavado	B-METAPHOR	ADJ
de	O	ADP
dinero	O	NOUN
y	O	CCONJ
cualquier	O	DET
forma	O	NOUN
de	O	ADP
delincuencia	O	NOUN
organizada	O	ADJ
.	O	PUNCT
-	O	PUNCT
-	O	PUNCT
En	O	ADP
Chaguaramas	O	PROPN
Bay	O	PROPN
también	O	ADV
está	O	AUX
cubierto	O	ADJ
y	O	CCONJ
al	O	_
otro	O	DET
lado	O	NOUN
de	O	ADP
la	O	DET
isla	O	NOUN
sopla	B-METAPHOR	ADJ
el	O	DET
viento	O	NOUN
y	O	CCONJ
llueve	O	VERB
.	O	PUNCT
¡	O	PUNCT
gran	O	ADJ
éxito	O	NOUN
!	O	PUNCT
,	O	PUNCT
¡	O	PUNCT
despegue	B-METAPHOR	VERB
económico	O	ADJ
!	O	PUNCT
,	O	PUNCT
¡	O	PUNCT
durante	O	ADP
esta	O	DET
legislatura	O	NOUN
hemos	O	AUX
pasado	O	ADJ
de	O	ADP
una	O	DET
rata	O	NOUN
y	O	CCONJ
media	O	NUM
a	O	ADP
dos	O	NUM
ratas	O	NOUN
por	O	ADP
persona	O	NOUN
!	O	PUNCT
Por	O	ADP
todo	O	PRON
esto	O	PRON
le	O	PRON
dieron	O	VERB
el	O	DET
premio	O	NOUN
Príncipe	O	PROPN
de	O	ADP
Asturias	O	PROPN
de	O	ADP
la	O	DET
Paz	O	PROPN
de	O	ADP
1987	O	NOUN
:	O	PUNCT
porque	O	SCONJ
logró	O	VERB
ser	O	AUX
una	O	DET
persona	O	NOUN
,	O	PUNCT
aunque	O	SCONJ
nada	O	PRON
en	O	ADP
su	O	DET
entorno	O	NOUN
se	O	PRON
lo	O	PRON
permitiese	O	VERB
.	O	PUNCT
Jiménez	O	PROPN
cuestionó	O	VERB
la	O	DET
bondad	O	NOUN
de	O	ADP
la	O	DET
operación	O	NOUN
,	O	PUNCT
que	O	SCONJ
incluye	O	VERB
un	O	DET
plan	O	NOUN
de	O	ADP
inversiones	O	NOUN
de	O	ADP
10.000	O	NUM
millones	O	NOUN
de	O	ADP
pesetas	O	NOUN
,	O	PUNCT
y	O	CCONJ
dijo	O	VERB
que	O	SCONJ
el	O	DET
'	O	PUNCT
secretismo	O	NOUN
'	O	PUNCT
con	O	ADP
el	O	DET
que	O	SCONJ
se	O	PRON
ha	O	AUX
cerrado	B-METAPHOR	ADJ
induce	O	VERB
a	O	ADP
pensar	O	VERB
en	O	ADP
'	O	PUNCT
que	O	SCONJ
quizás	O	ADV
no	O	ADV
sea	O	AUX
tan	O	ADV
buena	O	ADJ
la	O	DET
venta	O	NOUN
como	O	SCONJ
quieren	O	VERB
hacer	O	VERB
ver	O	VERB
'	O	PUNCT
.	O	PUNCT
El	O	DET
mitin	O	NOUN
no	O	ADV
fue	O	AUX
transmitido	O	ADJ
en	O	ADP
directo	O	ADJ
por	O	ADP
ninguno	O	PRON
de	O	ADP
los	O	DET
canales	O	NOUN
televisivos	O	ADJ
de	O	ADP
señal	O	NOUN
abierta	B-METAPHOR	ADJ
,	O	PUNCT
actitud	O	NOUN
que	O	SCONJ
se	O	PRON
manifestó	O	VERB
a	O	ADP
lo	O	PRON
largo	O	ADJ
de	O	ADP
la	O	DET
campaña	O	NOUN
electoral	O	ADJ
,	O	PUNCT
como	O	SCONJ
denunció	O	VERB
Toledo	O	PROPN
,	O	PUNCT
cuyos	O	DET
seguidores	O	NOUN
portaban	O	VERB
pancartas	O	NOUN
en	O	ADP
contra	O	ADP
de	O	ADP
los	O	DET
'	O	PUNCT
canales	O	NOUN
fujimoristas	O	NOUN
'	O	PUNCT
y	O	CCONJ
exigiendo	O	VERB
'	O	PUNCT
libertad	O	NOUN
de	O	ADP
prensa	O	NOUN
'	O	PUNCT
.	O	PUNCT
En	O	ADP
educación	O	NOUN
y	O	CCONJ
formación	O	NOUN
,	O	PUNCT
quiero	O	VERB
reseñar	O	VERB
la	O	DET
construcción	O	NOUN
de	O	ADP
tres	O	NUM
institutos	O	NOUN
que	O	SCONJ
acogen	B-METAPHOR	VERB
a	O	ADP
dos	O	NUM
mil	O	NUM
alumnos	O	NOUN
,	O	PUNCT
seis	O	NUM
escuelas	O	NOUN
primarias	O	ADJ
en	O	ADP
zonas	O	NOUN
rurales	O	ADJ
para	O	ADP
atender	O	VERB
a	O	ADP
2.100	O	NUM
estudiantes	O	NOUN
y	O	CCONJ
la	O	DET
puesta	O	NOUN
en	O	ADP
marcha	O	NOUN
de	O	ADP
150	O	NUM
módulos	O	NOUN
de	O	ADP
escolaridad	O	NOUN
temporales	O	ADJ
en	O	ADP
todos	O	DET
los	O	DET
distritos	O	NOUN
de	O	ADP
la	O	DET
provincia	O	NOUN
que	O	SCONJ
han	O	AUX
beneficiado	O	ADJ
a	O	ADP
quince	O	NUM
mil	O	NUM
alumnos	O	NOUN
.	O	PUNCT
Se	O	PRON
teme	O	VERB
que	O	SCONJ
estos	O	PRON
obtengan	O	VERB
monopolios	O	NOUN
en	O	ADP
los	O	DET
contratos	O	NOUN
de	O	ADP
construcción	O	NOUN
intimidando	O	VERB
a	O	ADP
los	O	DET
competidores	O	NOUN
y	O	CCONJ
sobornando	O	VERB
las	O	DET
autoridades	O	NOUN
locales	O	ADJ
para	O	ADP
que	O	SCONJ
sobrecarguen	O	VERB
el	O	DET
presupuesto	O	NOUN
y	O	CCONJ
así	O	ADV
obtener	O	VERB
cuantiosos	O	ADJ
beneficios	O	NOUN
.	O	PUNCT
Gravestone	O	PROPN
puede	O	AUX
realzarse	B-METAPHOR	_
realzar	B-METAPHOR	VERB
se	O	PRON
mas	O	ADV
si	O	SCONJ
se	O	PRON
inyecta	B-METAPHOR	ADJ
stimulii	O	VERB
,	O	PUNCT
como	O	SCONJ
electricidad	O	NOUN
,	O	PUNCT
el	O	DET
cual	O	PRON
sobrecarga	O	NOUN
sus	O	DET
sistema	O	NOUN
explotando	B-METAPHOR	VERB
sus	O	DET
músculos	O	NOUN
y	O	CCONJ
apagando	B-METAPHOR	VERB
sus	O	DET
funciones	O	NOUN
cognoscitivas	O	ADJ
,	O	PUNCT
cuando	O	SCONJ
se	O	PRON
sobrecarga	O	NOUN
es	O	AUX
virtualmente	O	ADV
imparable	O	ADJ
,	O	PUNCT
y	O	CCONJ
es	O	AUX
mejor	O	ADJ
evitarlo	O	_
evitar	O	VERB
lo	O	PRON
,	O	PUNCT
cual	O	PRON
,	O	PUNCT
siendo	O	AUX
que	O	SCONJ
él	O	PRON
fue	O	AUX
mejorado	O	ADJ
en	O	ADP
velocidad	O	NOUN
y	O	CCONJ
destreza	O	NOUN
,	O	PUNCT
es	O	AUX
una	O	DET
bestia	B-METAPHOR	NOUN
y	O	CCONJ
en	O	ADP
mayor	O	ADJ
parte	O	NOUN
de	O	ADP
los	O	DET
casos	O	NOUN
fatal	O	ADJ
como	O	SCONJ
el	O	DET
Dr.	O	NOUN
Nagata	O	PROPN
.	O	PUNCT
Allí	O	ADV
vivían	O	VERB
,	O	PUNCT
no	O	ADV
sé	O	VERB
cómo	O	PRON
,	O	PUNCT
la	O	DET
hermana	O	NOUN
de	O	ADP
mi	O	DET
amigo	O	NOUN
,	O	PUNCT
su	O	DET
marido	O	NOUN
y	O	CCONJ
cuatro	O	NUM
niños	O	NOUN
.	O	PUNCT
Giorgio	O	PROPN
Persano	O	ADJ
de	O	ADP
Milán	O	PROPN
y	O	CCONJ
McKee	O	PROPN
Gallery	O	PROPN
de	O	ADP
Nueva	O	ADJ
York	O	PROPN
.	O	PUNCT
El	O	DET
embajador	O	NOUN
de	O	ADP
Ecuador	O	PROPN
en	O	ADP
Perú	O	PROPN
,	O	PUNCT
Horacio	O	NOUN
Sevilla	O	PROPN
,	O	PUNCT
confirmó	O	VERB
hoy	O	ADV
que	O	SCONJ
el	O	DET
presidente	O	NOUN
de	O	ADP
su	O	DET
país	O	NOUN
,	O	PUNCT
Gustavo	O	PROPN
Noboa	O	PROPN
,	O	PUNCT
asistirá	O	VERB
a	O	ADP
la	O	DET
XII	O	NUM
Cumbre	O	PROPN
de	O	ADP
Jefes	O	NOUN
de	O	ADP
Estados	O	NOUN
Andinos	O	PROPN
que	O	SCONJ
se	O	PRON
celebrará	O	VERB
en	O	ADP
Lima	O	PROPN
el	O	DET
9	O	NUM
y	O	CCONJ
10	O	NUM
de	O	ADP
junio	O	NOUN
.	O	PUNCT
Katsav	O	PROPN
,	O	PUNCT
de	O	ADP
54	O	NUM
años	O	NOUN
,	O	PUNCT
intentará	O	VERB
presentar	O	VERB
la	O	DET
eventual	O	ADJ
elección	O	NOUN
de	O	ADP
Peres	O	PROPN
como	O	SCONJ
una	O	DET
preferencia	O	NOUN
por	O	ADP
la	O	DET
elite	O	NOUN
frente	O	NOUN
a	O	ADP
un	O	DET
hombre	O	NOUN
del	O	_
pueblo	O	NOUN
,	O	PUNCT
ya	O	ADV
que	O	SCONJ
él	O	PRON
nació	O	VERB
y	O	CCONJ
se	O	PRON
crió	O	VERB
en	O	ADP
una	O	DET
familia	O	NOUN
modesta	O	ADJ
.	O	PUNCT
Una	O	DET
esperanza	B-METAPHOR	NOUN
de	O	ADP
esquina	O	NOUN
de	O	ADP
cielo	O	NOUN
azul	O	ADJ
se	O	PRON
insinuaba	O	VERB
hacia	O	ADP
el	O	DET
noreste	O	NOUN
.	O	PUNCT
Les	O	PRON
comunico	O	ADJ
que	O	SCONJ
el	O	DET
Mendicutti	O	PROPN
ya	O	ADV
está	O	AUX
mucho	O	ADV
mejor	O	ADJ
,	O	PUNCT
bastante	O	ADV
recuperado	O	ADJ
de	O	ADP
la	O	DET
fase	O	NOUN
mustia	O	NOUN
de	O	ADP
la	O	DET
ciclotimia	O	NOUN
,	O	PUNCT
razonablemente	O	ADV
japi	O	ADJ
por	O	ADP
el	O	DET
comportamiento	O	NOUN
de	O	ADP
público	O	ADJ
y	O	CCONJ
crítica	O	NOUN
con	O	ADP
su	O	DET
último	O	ADJ
buk	O	NOUN
(	O	PUNCT
Los	O	DET
novios	O	NOUN
búlgaros	O	NOUN
,	O	PUNCT
por	O	ADP
si	O	SCONJ
alguien	O	PRON
no	O	ADV
se	O	PRON
ha	O	AUX
enterado	O	ADJ
)	O	PUNCT
y	O	CCONJ
veri	O	ADV
contento	O	ADJ
con	O	ADP
el	O	DET
hijo	O	NOUN
honoriscausa	O	NOUN
que	O	SCONJ
le	O	PRON
acaba	O	VERB
de	O	ADP
nacer	O	VERB
;	O	PUNCT
un	O	DET
hijo	O	NOUN
búlgaro	O	NOUN
,	O	PUNCT
por	O	ADP
cierto	O	ADJ
,	O	PUNCT
fíjense	O	_
fijen	O	VERB
se	O	PRON
qué	O	PRON
casualidad	O	NOUN
.	O	PUNCT
Realizó	O	VERB
para	O	ADP
la	O	DET
iglesia	O	NOUN
de	O	ADP
Saint	O	PROPN
-	O	PUNCT
Sulpice	O	PROPN
cuatro	O	NUM
estatuas	O	NOUN
:	O	PUNCT
San	O	PROPN
Pedro	O	PROPN
,	O	PUNCT
San	O	PROPN
Pablo	O	PROPN
,	O	PUNCT
San	O	PROPN
Juan	O	PROPN
y	O	CCONJ
San	O	PROPN
José	O	PROPN
.	O	PUNCT
Todo	O	DET
lo	O	PRON
demás	O	PRON
es	O	AUX
catequesis	O	NOUN
.	O	PUNCT
De	O	ADP
hecho	O	ADJ
,	O	PUNCT
lo	O	PRON
ocurrido	O	ADJ
con	O	ADP
el	O	DET
pacto	O	NOUN
social	O	ADJ
propuesto	O	ADJ
por	O	ADP
el	O	DET
gobierno	O	NOUN
hacia	O	ADP
fines	O	NOUN
del	O	_
de	O	ADP
el	O	DET
año	O	NOUN
pasado	O	ADJ
es	O	AUX
un	O	DET
buen	O	ADJ
ejemplo	O	NOUN
en	O	ADP
relación	O	NOUN
con	O	ADP
esto	O	PRON
.	O	PUNCT
En	O	ADP
mi	O	DET
comparecencia	O	NOUN
en	O	ADP
este	O	DET
mismo	O	DET
día	O	NOUN
lo	O	PRON
reconocí	O	VERB
.	O	PUNCT
A	O	ADP
pesar	O	NOUN
de	O	ADP
ser	O	AUX
un	O	DET
éxito	O	NOUN
de	O	ADP
taquilla	O	NOUN
,	O	PUNCT
la	O	DET
película	O	NOUN
fue	O	AUX
muy	O	ADV
criticada	O	ADJ
.	O	PUNCT
En	O	ADP
los	O	DET
alrededores	O	NOUN
de	O	ADP
Lima	O	PROPN
malviven	O	NOUN
entre	O	ADP
chabolas	O	NOUN
varios	O	PRON
millones	O	NOUN
de	O	ADP
personas	O	NOUN
;	O	PUNCT
sólo	O	ADV
en	O	ADP
Villa	O	PROPN
El	O	DET
Salvador	O	PROPN
,	O	PUNCT
el	O	DET
suburbio	O	NOUN
de	O	ADP
la	O	DET
Madre	O	NOUN
Coraje	O	PROPN
,	O	PUNCT
hay	O	VERB
300.000	O	NUM
habitantes	O	NOUN
.	O	PUNCT
Señor	O	PROPN
Pastor	O	PROPN
,	O	PUNCT
quiero	O	VERB
comenzar	O	VERB
diciendo	O	VERB
que	O	SCONJ
el	O	DET
Gobierno	O	PROPN
está	O	AUX
actuando	O	VERB
con	O	ADP
absoluta	O	ADJ
transparencia	B-METAPHOR	NOUN
y	O	CCONJ
nuestro	O	DET
compromiso	O	NOUN
es	O	AUX
cumplir	O	VERB
,	O	PUNCT
tanto	O	ADV
las	O	DET
propuestas	O	NOUN
o	O	CCONJ
las	O	DET
iniciativas	O	NOUN
presentadas	O	ADJ
directamente	O	ADV
por	O	ADP
mí	O	PRON
,	O	PUNCT
como	O	SCONJ
también	O	ADV
los	O	DET
acuerdos	O	NOUN
adoptados	O	ADJ
en	O	ADP
esta	O	DET
Cámara	O	PROPN
el	O	DET
día	O	NOUN
7	O	NUM
de	O	ADP
julio	O	NOUN
.	O	PUNCT
Esto	O	PRON
no	O	ADV
le	O	PRON
preocupaba	O	VERB
:	O	PUNCT
su	O	DET
hermano	O	NOUN
solía	O	VERB
comportarse	O	_
comportar	O	VERB
se	O	PRON
así	O	ADV
.	O	PUNCT
A	O	ADP
pesar	O	NOUN
de	O	ADP
que	O	SCONJ
la	O	DET
caja	O	NOUN
de	O	ADP
ahorros	O	NOUN
en	O	ADP
cuestión	O	NOUN
tiene	O	VERB
su	O	DET
sede	O	NOUN
en	O	ADP
el	O	DET
mismísimo	O	ADJ
centro	O	NOUN
de	O	ADP
Barcelona	O	PROPN
,	O	PUNCT
lo	O	PRON
pone	O	VERB
en	O	ADP
inglés	O	NOUN
.	O	PUNCT
Yo	O	PRON
quisiera	O	VERB
poner	O	VERB
el	O	DET
acento	B-METAPHOR	NOUN
en	O	ADP
dos	O	NUM
de	O	ADP
estos	O	PRON
objetivos	O	NOUN
.	O	PUNCT
Hay	O	VERB
muchas	O	PRON
materia	O	NOUN
en	O	ADP
la	O	DET
que	O	SCONJ
la	O	DET
propia	O	ADJ
Comisión	O	NOUN
Europea	O	PROPN
venía	O	VERB
trabajando	O	VERB
y	O	CCONJ
la	O	DET
propia	O	ADJ
agenda	O	NOUN
del	O	_
cambio	O	NOUN
en	O	ADP
la	O	DET
agenda	O	NOUN
de	O	ADP
reforma	O	NOUN
que	O	SCONJ
este	O	DET
Gobierno	O	PROPN
presentó	O	VERB
en	O	ADP
Europa	O	PROPN
y	O	CCONJ
que	O	SCONJ
fue	O	AUX
bien	O	ADV
recibida	O	ADJ
en	O	ADP
Europa	O	PROPN
de	O	ADP
hecho	O	ADJ
también	O	ADV
es	O	AUX
fuente	O	NOUN
de	O	ADP
inspiración	O	NOUN
para	O	ADP
muchas	O	PRON
de	O	ADP
las	O	DET
tareas	O	NOUN
que	O	SCONJ
está	O	AUX
impulsando	B-METAPHOR	VERB
la	O	DET
propia	O	ADJ
Comisión	O	NOUN
Europea	O	PROPN
.	O	PUNCT
Estos	O	PRON
son	O	AUX
los	O	DET
lugares	O	NOUN
donde	O	ADV
poder	O	VERB
encontrar	O	VERB
material	O	NOUN
de	O	ADP
'	O	PUNCT
Sare	O	PROPN
Antifaxista	O	NOUN
'	O	PUNCT
.	O	PUNCT
Su	O	DET
pulgar	O	VERB
pequeño	O	ADJ
se	O	PRON
incluye	O	VERB
en	O	ADP
la	O	DET
membrana	O	NOUN
del	O	_
de	O	ADP
el	O	DET
ala	O	NOUN
,	O	PUNCT
causando	O	VERB
la	O	DET
apariencia	O	NOUN
de	O	ADP
no	O	ADV
tener	O	VERB
pulgar	O	VERB
.	O	PUNCT
Si	O	SCONJ
echamos	O	VERB
la	O	DET
vista	O	VERB
atrás	O	ADV
,	O	PUNCT
muchos	O	PRON
de	O	ADP
los	O	DET
que	O	SCONJ
estáis	O	NOUN
hoy	O	ADV
aquí	O	ADV
vivisteis	O	NOUN
muy	O	ADV
de	O	ADP
cerca	O	ADV
aquellos	O	PRON
días	O	NOUN
terribles	O	ADJ
.	O	PUNCT
Las	O	DET
ratas	O	NOUN
son	O	AUX
como	O	SCONJ
la	O	DET
mala	O	ADJ
conciencia	O	NOUN
de	O	ADP
las	O	DET
sociedades	O	NOUN
desarrolladas	O	ADJ
,	O	PUNCT
y	O	CCONJ
su	O	DET
sucia	O	ADJ
proliferación	O	NOUN
será	O	AUX
siempre	O	ADV
un	O	DET
negro	O	ADJ
pero	O	CCONJ
preciso	O	ADJ
reflejo	B-METAPHOR	NOUN
de	O	ADP
nuestro	O	DET
bienestar	O	VERB
material	O	NOUN
.	O	PUNCT
Disiento	O	VERB
,	O	PUNCT
la	O	DET
verdad	O	NOUN
.	O	PUNCT
-	O	PUNCT
-	O	PUNCT
Estamos	O	AUX
pasando	O	VERB
por	O	ADP
Maraval	O	PROPN
Road	O	PROPN
.	O	PUNCT
Los	O	DET
malos	O	ADJ
eran	O	AUX
los	O	DET
de	O	ADP
las	O	DET
fondas	O	NOUN
lúgubres	O	NOUN
del	O	_
puerto	O	NOUN
,	O	PUNCT
donde	O	ADV
lo	O	PRON
mismo	O	DET
se	O	PRON
comía	O	VERB
como	O	SCONJ
un	O	DET
rey	O	NOUN
o	O	CCONJ
se	O	PRON
moría	O	VERB
de	O	ADP
repente	O	ADJ
en	O	ADP
la	O	DET
mesa	O	NOUN
frente	O	NOUN
a	O	ADP
un	O	DET
plato	O	NOUN
de	O	ADP
rata	O	NOUN
con	O	ADP
girasoles	O	NOUN
,	O	PUNCT
y	O	CCONJ
de	O	ADP
las	O	DET
cuales	O	PRON
se	O	PRON
sospechaba	O	VERB
que	O	SCONJ
no	O	ADV
eran	O	AUX
sino	O	CCONJ
mamparas	B-METAPHOR	NOUN
de	O	ADP
la	O	DET
trata	O	VERB
de	O	ADP
blancas	O	ADJ
y	O	CCONJ
el	O	DET
tráfico	O	NOUN
de	O	ADP
todo	O	PRON
.	O	PUNCT
El	O	DET
Presidente	O	NOUN
Karzai	O	PROPN
ya	O	ADV
anunció	O	VERB
que	O	SCONJ
para	O	ADP
2014	O	NOUN
las	O	DET
fuerzas	B-METAPHOR	NOUN
armadas	O	ADJ
afganas	O	NOUN
deberían	O	AUX
liderar	O	VERB
todas	O	DET
las	O	DET
operaciones	O	NOUN
militares	O	NOUN
y	O	CCONJ
la	O	DET
Cumbre	O	PROPN
de	O	ADP
Lisboa	O	PROPN
de	O	ADP
la	O	DET
OTAN	O	PROPN
debe	O	AUX
servir	O	VERB
para	O	ADP
aclarar	B-METAPHOR	VERB
,	O	PUNCT
en	O	ADP
palabras	O	NOUN
de	O	ADP
su	O	DET
Secretario	O	NOUN
General	O	ADJ
,	O	PUNCT
'	O	PUNCT
cómo	O	PRON
y	O	CCONJ
cuándo	O	ADV
se	O	PRON
hace	O	VERB
la	O	DET
transición	O	NOUN
'	O	PUNCT
.	O	PUNCT
Un	O	DET
tercio	O	NOUN
sueldos	O	NOUN
y	O	CCONJ
el	O	DET
resto	O	NOUN
compra	O	VERB
de	O	ADP
productos	O	NOUN
fuera	O	AUX
.	O	PUNCT
Antonia	O	PROPN
acababa	O	VERB
de	O	ADP
fregar	O	VERB
los	O	DET
platos	O	NOUN
de	O	ADP
la	O	DET
comida	O	NOUN
.	O	PUNCT
Nosotros	O	PRON
nos	O	PRON
limitamos	O	VERB
a	O	ADP
valorar	O	VERB
conjuntamente	O	ADV
con	O	ADP
la	O	DET
comunidad	O	NOUN
autónoma	O	ADJ
que	O	SCONJ
hay	O	VERB
un	O	DET
sistema	O	NOUN
efectivo	O	ADJ
,	O	PUNCT
y	O	CCONJ
ya	O	ADV
funcionando	O	VERB
,	O	PUNCT
de	O	ADP
vigilancia	B-METAPHOR	NOUN
activa	O	ADJ
de	O	ADP
casos	O	NOUN
,	O	PUNCT
sin	O	ADP
el	O	DET
cual	O	PRON
no	O	ADV
se	O	PRON
hubiera	O	VERB
podido	O	ADJ
progresar	O	VERB
de	O	ADP
fase	O	NOUN
.	O	PUNCT
Pena	O	PROPN
grande	B-METAPHOR	ADJ
que	O	SCONJ
quienes	O	PRON
se	O	PRON
mostraron	O	VERB
ofendidos	O	ADJ
(	O	PUNCT
volverán	O	VERB
a	O	ADP
estarlo	O	_
estar	O	AUX
lo	O	PRON
cuando	O	SCONJ
lean	O	VERB
esta	O	DET
nota	O	NOUN
)	O	PUNCT
fueron	O	AUX
nada	O	PRON
más	O	ADV
ni	O	CCONJ
nada	O	PRON
menos	O	ADV
que	O	SCONJ
grandes	B-METAPHOR	ADJ
intelectuales	O	NOUN
que	O	SCONJ
saben	O	VERB
muy	O	ADV
bien	O	ADV
interpretar	O	VERB
las	O	DET
palabras	O	NOUN
,	O	PUNCT
hacer	O	VERB
análisis	O	NOUN
políticos	O	ADJ
y	O	CCONJ
desmenuzar	O	VERB
párrafos	O	NOUN
.	O	PUNCT
Es	O	AUX
un	O	DET
volumen	O	NOUN
fervoroso	B-METAPHOR	ADJ
y	O	CCONJ
el	O	DET
talante	O	NOUN
de	O	ADP
las	O	DET
investigaciones	O	NOUN
se	O	PRON
ha	O	AUX
impuesto	O	NOUN
al	O	_
trabajador	O	ADJ
que	O	SCONJ
escribe	O	VERB
con	O	ADP
pasión	O	NOUN
.	O	PUNCT
Le	O	PRON
bastó	O	VERB
ese	O	DET
minuto	O	NOUN
único	O	ADJ
para	O	ADP
asumir	O	VERB
la	O	DET
decisión	O	NOUN
como	O	SCONJ
estaba	O	AUX
previsto	O	ADJ
en	O	ADP
las	O	DET
leyes	O	NOUN
de	O	ADP
Dios	O	PROPN
y	O	CCONJ
de	O	ADP
los	O	DET
hombres	O	NOUN
:	O	PUNCT
hasta	O	ADP
la	O	DET
muerte	O	NOUN
.	O	PUNCT
Gente	O	NOUN
joven	O	ADJ
con	O	ADP
un	O	DET
trato	O	NOUN
excelente	O	ADJ
,	O	PUNCT
te	O	PRON
asesoran	O	VERB
con	O	ADP
mucha	O	DET
profesionalidad	O	NOUN
y	O	CCONJ
trabajan	O	VERB
con	O	ADP
un	O	DET
montón	O	NOUN
de	O	ADP
compañías	O	NOUN
.	O	PUNCT
De	O	ADP
los	O	DET
522	O	NUM
habitantes	O	NOUN
,	O	PUNCT
el	O	DET
municipio	O	NOUN
de	O	ADP
Cawker	O	PROPN
estaba	O	AUX
compuesto	O	ADJ
por	O	ADP
el	O	DET
97.32	O	NUM
%	O	SYM
blancos	O	ADJ
,	O	PUNCT
el	O	DET
0.19	O	NUM
%	O	SYM
eran	O	AUX
afroamericanos	O	ADJ
,	O	PUNCT
el	O	DET
0	O	NUM
%	O	SYM
eran	O	AUX
amerindios	O	NOUN
,	O	PUNCT
el	O	DET
0.19	O	NUM
%	O	SYM
eran	O	AUX
asiáticos	O	ADJ
,	O	PUNCT
el	O	DET
0	O	NUM
%	O	SYM
eran	O	AUX
isleños	O	NOUN
del	O	_
de	O	ADP
el	O	DET
Pacífico	O	ADJ
,	O	PUNCT
el	O	DET
0.77	O	NUM
%	O	SYM
eran	O	AUX
de	O	ADP
otras	O	PRON
razas	O	NOUN
y	O	CCONJ
el	O	DET
1.53	O	NUM
%	O	SYM
pertenecían	O	VERB
a	O	ADP
dos	O	NUM
o	O	CCONJ
más	O	ADV
razas	O	NOUN
.	O	PUNCT
Por	O	ADP
ello	O	PRON
,	O	PUNCT
la	O	DET
función	O	NOUN
docente	O	ADJ
debe	O	AUX
ir	O	VERB
enfocada	B-METAPHOR	ADJ
a	O	ADP
darle	O	_
dar	O	VERB
le	O	PRON
sentido	O	NOUN
y	O	CCONJ
